username,full_text,topic,topic_probability,predicted_label,probability_emotion
fillia_natallia,niatnya diet tp tidak bisa lepas dari gorengan ,2,0.5423623919487,Anger,0.3139145076274872
waniawaw,makin dilarang makin menggoda ya.. keknya ga cocok emg w diet ni,2,0.57953745126724,Anger,0.2831227481365204
cinderchilla_,Tapi gue suka sih sama makanan diet &amp; gue suka ngerecokin kakak w kalo lagi diet ikutan makan makanan dia wkwk karna ya enak ajaaa? Terus bisa makan banyak tanpa ngerasa bersalah hehe Gue diet engga tapi selalu coba buat jaga pola makan tapi emang makanan ga sehat tuh enak,3,0.78921222686768,Joy,0.8681576251983643
a_strlght,@fairyookie Pasti bisa. Apalagi ditambah banyak jalan pasti lbh cepet tuh. Jgn buru2 aja nanti malah frustasi kl target turun bb-nya ga tercapai. (Dih apaan sih aku kyk coach aja pdhl diet jg engga wkwkwkw),0,0.55942279100418,Anger,0.2885929346084595
cinderchilla_,Padahal kan tiap orang tuh punya kesukaan masing2 ya kek misalnya lebi suka makanan yang ringan yang ga banyak micin yang ga pedes yang ga berminyak dan sebaliknya. Jadi tolong ubah mindset orang yang makan sehat tuh karna diet karna ini terlalu lucu wkwk,2,0.44124284386635,Anger,0.2311561107635498
cinderchilla_,Lagian yang diet juga bukan karna pengen kurus tapi ya biar SEHAT. Terus masa yang sehat cuma berlaku sama orang yang diet aja? terus yang ga diet dan badannya kecil dilarang keras makan yang sehat? kan aneh padahal jaga asupan makan tuh perlu mau badannya besar/kecil.,2,0.88244277238846,Joy,0.8055940270423889
cinderchilla_,Heran aja gitu masa orang makan sehat langsung pikirannya ke diet? terus ya karna gue udah terbiasa makan kek gitu karna ibu selalu biasain anak2nya buat makan sayur buah air rebusan rempah2 dll. Jadi jangan kira makan sehat = diet totally wrong,2,0.6280802488327,Joy,0.4284735918045044
cinderchilla_,Inget banget deh dulu tiap bawa bekel (padahal ga sehat2 amat) tapi karna ada sayuran yang direbus + nasi merah langsung lu diet? badan lu udah kecil bel ngapain diet wkwk Padahal gue gaada diet samsek. Kek plis normalisasi orang makan sehat tuh bukan berarti diet..,2,0.44317430257797,Love,0.5160025358200073
bamb_oe,@__freelance__ Siji meneh mas karo sing sok mboncengke asu opo nang mobil tp jendelane dibuka endi asu ne melet2 idune asu kih knggo sebagian orang haram dadi yo tepo sliro,4,0.85408902168274,Anger,0.28438952565193176
stayhanjiun,@sionahla Aduh diet ku nanti gagal ,2,0.51564651727676,Anger,0.39275074005126953
exol_otaku0408,@dkspororo swipe lang ng swipe diet later ,4,0.69970923662186,Joy,0.35532185435295105
vaolunar,ada yg mau nasi ga ya?? aku kelupaan beli makanan pake nasi padahal lagi diet,3,0.61901587247849,Sad,0.3570347726345062
DiebahHanim14,@alepzaki Senanya mmg dia nak tambah tp nak diet. So sebab akak tu suruh kita tambah je la. Akak tu suruh. Bukan kita nak. Kita nak diet ,2,0.88422876596451,Anger,0.3254498541355133
wlnqhn,@hannahelijah32 @tang__kira mjb tdi nya tembem dia kek nya diet skrng jdi kurusan,0,0.5481184720993,Joy,0.3267346918582916
nanaethereal,pengen diet deh,0,0.20000000298023,Joy,0.43983301520347595
hannanmuslim2,Program diet paling BEST tak perlu BERLAPAR Meal plan &amp; resepi 21 hari Makan 5-6 kali sehari Khas buat yang sibuk tak sempat masak Ada hadiah wang tunai RM 2000 Coach berpengalaman 6 tahun Turun 3-10kg sebulan Klik link utk detail https://t.co/kQ12AnsQcA https://t.co/yavuGNmKbs,0,0.52555441856384,Joy,0.6297250390052795
lemarikataku,ada ada saja ajakan untuk menggagalkan diet ini ,2,0.73299527168274,Joy,0.278978556394577
Martjelou,@fxmario Dulu 10 th lalu jaman diet Keto bisa banget loh ga makan nasi. Krn sehari2 juga makannya nasi merah yang ga enaaak jd ga ada ketergantungan dg nasi. Skrg kok susah ga makan nasi ya ,3,0.88514941930771,Joy,0.8264424204826355
audhinafh,Oh ya yg paling susah dari proses hidup lebih sehat (gw gamau nyebut diet krn buat orang yg hampir seluruh hidup either kurang gizi &amp; kegenduran rasanya kayak slur) ini adalah: ngatur waktu tidur alias istirahat. Struggle bgt gw ampe suka nangis kl susah tidur,0,0.66492092609406,Joy,0.5741616487503052
adamjia7,Diet Coke(市值：$8208) 9pz7EcPKpwWpAEMGNqGDFkzLThjmszRWLUQtMPFrpump,3,0.79963088035583,Joy,0.28552940487861633
ynwadearself,Macam biasa kita lunch benda sama lagi untuk diet journey DAY 2 - Salad - Japanese cucumber - Carrot - Sausageee (air fryer ) - Telur rebus (2 bijik) - Seasoning (thousand island sesame &amp; mayo)! Semoga consistent rajin &amp; disipline ,3,0.75414264202118,Joy,0.3377957046031952
20luvlygrl,Sini org diet toxic yg ngeremehin karbo bikin ancur badan lah bikin defcal gagal lah ga akan bisa bulking lah ga cocok buat diet lah. NOHH COWO GUE MAKAN MIE SAMA NASI TAPI BISA BULKIN BADAN NYA BAGUSSS https://t.co/uZKXmPkIaG,3,0.63274782896042,Anger,0.4019656479358673
ummubebek,Hadiah : Dikasih bunga Dikasih Kue Kembang Sagu Bunga bentuk apapun mah ayuk aja. Tapi kalo bunga bangkai gak duluu.. (kan dilindungi ditaman nasional). Cemilan manis-gurih bntuk yg bebas gluten siap jadi comfort snackmu! https://t.co/sZM47olL35,0,0.87521886825562,Joy,0.5099978446960449
BeBrave889,@CNNIndonesia Waktunya diet ketat berarti ,0,0.59690374135971,Joy,0.27030739188194275
sarahsiplisa,@midreeed Aah jamani ni diet,2,0.73282772302628,Anger,0.3038330078125
holiyaw,@FebriPutra25 aku dan mas pacar lagi program diet. udah bisa cutting gula cuma masih belum bisa ninggalin nasi sepenunya. skrg lagi mulai ngurangin nasi dikit-dikit,2,0.4833702147007,Joy,0.28064534068107605
dameeechan,aku kan lg makan nah pesen kebanyakan sedangkan aku lg diet. tp aku bawa tempat makan menurut km aku masukin sendiri ke tempat makan aku atau tetep minta takeaway aja??? soalnya kl g diabisin takut chef nya mikir masakannya g enak,3,0.64323663711548,Joy,0.4239426255226135
Lalalalapo13,Wah gw dikatain gemukan sama pegawai.. kudu bener-bener diet ini mah,2,0.44391080737114,Joy,0.5116565227508545
PutryAYF,gmn caranya menguatkan tekaaat yg kuat buat diet? wkwkwkwkwk,4,0.83851778507233,Anger,0.37235721945762634
gunaindra4,@jerukmanise olah raga janisssss makan pagi dengan baik dan benar sisanya baru diet... (dietung duite cukup ora - kalau aku),2,0.70486980676651,Joy,0.8780922889709473
moyyaaa_, ma bekel aku nasinya dikitin aja yaa aku mau diet YA SIH BENER NASINYA DIDIKITIN TAPI MIENYA AMPE PENUH https://t.co/fq9Rh9KUIv,4,0.71254104375839,Joy,0.5056259632110596
monasatiaharun,Harus diet harus diet harus diet BB makin naik :'),0,0.20000000298023,Joy,0.3504425287246704
ummu_bey,Bener2 harus tiap hari liat konten olahraga&amp;diet deh biar konsisten,0,0.86473941802979,Neutral,0.3312281668186188
Spark15685953,But protein deficient diet ka kuchh nahi bolenge?,3,0.72612679004669,Joy,0.5302694439888
irmanies1102,Makan yg byk ya nak jgn diet dl nanti pipi mbul nya ilang... Eh tp Sakuya kan picky eater sih... ,0,0.48503947257996,Joy,0.3066006600856781
akualiinn,ah besok diet,1,0.73290538787842,Anger,0.3018149435520172
NabilaNadzirah,Cikgu sekolah tegur baju aku mengecik. Maknanya aku gemok. Mmg dah gemok pon. Jom lah diet. Penat la kena kecam ni. Hahahahaha padahal baru sekali kena tegur,0,0.72827613353729,Sad,0.43749624490737915
adiwarnasakti,@SyedAkramin Berapa bulan mat dia diet kalau nak makan portion orang kerja site mcm ni,0,0.50742930173874,Sad,0.33326980471611023
bleuteaflubbie,@carmelilies keren bgt! tips diet?,0,0.79621666669846,Joy,0.34567221999168396
Aruyaaly_,@ffviona_ bikin gagal diet fotonya,3,0.79887753725052,Neutral,0.3425283133983612
barbatoys,yg susah tuh konsistennya sumpah buat diet tuh hueheueheueheuehuee nangis bgt,0,0.88450616598129,Anger,0.3454553484916687
munchincake,@FFAIRIE5 mgkin bilg lg diet gula something like that hehe,3,0.83886635303497,Joy,0.47110214829444885
txtdaripole,@mbakoren @fadailey @subtansi bukan ya.. ini contoh effect brainrot dari consumerism dari perusahaan kapitalis Solusinya banyak kok udh disebutin di rep! Dari pola diet sehat dan olahraga.. that was kind of postivity that positive this whole fiasco only create unnecessary beauty standard,2,0.91514950990677,Joy,0.34830573201179504
Khokkiri_,Adek: teh.. laper ga? Pochajang yuk Aku: katanya sakit? Ga ngantor gitu Adek: ya kan laper? Aku: mager ah.. online aja pochajang malem Adek: ywd.. apa? Yos**n*y* lg? Pesenin yg double beef larga ya sm karage Aku: katanya diet? Adek: kan lg sakit? . ,4,0.73613613843918,Sad,0.6652625799179077
DuitSingLoba,Ngomong ek diet Ari dahar keu keneh! https://t.co/aSkVBMT36Q,1,0.69889909029007,Anger,0.3108077347278595
chickbutchic,Yg timbangannya naik siapa. Yg disuruh diet siapa https://t.co/e8MXDhOgaV,4,0.40545389056206,Neutral,0.2839372754096985
akunlainab,gue pernah izin wfh 3 hari karena sakit dan lo tau apa? Bos gue orang korea malah bilang makanya kamu diet biar ga sakit LAH DIA GATAU GUE SAKIT KARENA MATI-MATIAN DIET &amp; OLAHRAGA JIR?!?! Kayak wtf,2,0.72589755058289,Fear,0.34760943055152893
wonbiiina,@jnaxvr diet kah bang,3,0.59844923019409,Joy,0.2724573016166687
MohdPuteh253,@querekboy_ Owhhhh.klau camtu joging jela.pastu diet sikit2,4,0.69885170459747,Joy,0.3443809449672699
itcyoung,@wnnbien kamu suruh aku diet? ️,0,0.5980469584465,Neutral,0.2595360279083252
nadchwan127,@tanyarlfes Seminimal mungkin konsumsi gula per hari Krn emg g terlalu suka juga dn krn udh kebiasaan wktu diet setahun dulu Tp klw kepengen banget tetap makan gula kok,1,0.50035887956619,Love,0.28831571340560913
dinojogja,@ggoyyounjung tapi emang gini anjir... udah batin mau diet tapi orang rumah ga membantu,2,0.86540502309799,Anger,0.34155914187431335
eroemi,@tahilalats Asli.... also my dad eating pare hmm enak pahit buat diet~ *saat itu gua sedang diet*,1,0.61486995220184,Joy,0.3684786260128021
hannanmuslim2,Apa benda yang selalu mengHANCUSkan usaha diet korang?,1,0.83848494291306,Neutral,0.6200973987579346
nabeelazhraa,hari ke-2 gagal diet‍,3,0.59859758615494,Anger,0.3241535723209381
nabeelazhraa,kenapa bakso itu nagih banget yaahhh .padahal kan aku niatnya pengen diet:((,4,0.66570490598679,Joy,0.3094737231731415
Luqmanhasif7,@Salim_Iskandar Salim 2021.. tulah makan byk lagi.. cuba diet baru otak berfungsi,1,0.67156940698624,Joy,0.6239984035491943
Syakirinnorjaya,@_syahirahni Dia diet awak. Best kan jadi dia,2,0.59962743520737,Joy,0.4998748004436493
lownjunnie_,cara diet yg efektif : sariawan,1,0.73255336284637,Anger,0.27206355333328247
ohanakuuuu,@FebriPutra25 kalau akuu lagi berusaha kurangi minyak untuk makan pagi dan malem kak soalnya kalau makan siang dapet dari kantor dan ya random gituu (kadang minyak santen dsb) aku ga lagi diet cuma mau berusaha lebih sehat aja https://t.co/Dn1l4scZgS,3,0.50838714838028,Joy,0.9995467066764832
hashirayokohama,Buat orang-orang yang baru ketemu aku setelah lama gak ketemu dan bilang 'sekarang tambah kurus deh diet ya?' YA GWE STRESS ANYING INI GAK NIAT DIET KOK EMANG BENERAN STRESS AJA TIAP HARI TIAP MENIT TIAP DETIK STRESS SAMA HIDUP,3,0.36681056022644,Anger,0.4451715648174286
seulll,berubah jadi menunggu kurir dong kan taek bgt gua baru bgt chat sepersekian detik statusnya berubah trus gua udah sgt2 minta tolong dan ttp gabisa refund apakah saya harus diet tpi yakali seminggu diet 5 kg turun anjir,4,0.64373862743378,Neutral,0.4447944462299347
azleenaazlan,Lepas lunch minum ni. Umur meningkat penghasilan collagen pun dah kurang kena la topup dari diet harian. Benda-benda yang buat kulit cantik ni memang tak boleh tahan siapa tak nak kulit cantik oii! https://t.co/wY1b9B0SU0,3,0.65991824865341,Anger,0.366300493478775
CrucioImperio1,Peminat nuts here! Tapi tengah acah diet. Hmmm,1,0.83913093805313,Joy,0.38349437713623047
amariruwa,Betul njir ngapain ributin gw cm ketawa aja trs yaudh berlalu~ lebay amat org dewasa2 ini,0,0.66442561149597,Anger,0.4421560764312744
Geandrachan,@cockain Gas main bultang. Lu ada kok ga? Mabar jg gas. Lu dan gua uda sampe mitik uda cukup. Gua uda ga push hard. Gosa jajan banyak. Lu hrs diet. Gua temenin wlopun gua jajn ,1,0.5737441778183,Anger,0.27601760625839233
ZariqaDangSuri,Beli. S70,1,0.59259516000748,Neutral,0.9321048259735107
lestrangespride,waduh bahaya si sakucil mulai disuruh diet :(,1,0.54829144477844,Anger,0.28896915912628174
derumee12,Butuh motivasi diet. Badan uda gendut kali ini,2,0.59340178966522,Joy,0.2603054344654083
deydraardyed,Orang lain mah diet tuh cut gula gak minum manis lagi berat banget seminggu awal tapi lama lama terbiasa tapi ngaruh bgt ceunah. Terus saya yang gak ketergantungan manis jarang bgt minum manis tapi BB naik terus tuh begimana .,3,0.72178703546524,Fear,0.337026447057724
antarcti_ka,Plis semua yg kenal aku kalo aku diet trus ngidam tampar aja. Tengs,1,0.54228234291077,Anger,0.2920548617839813
abdhalim85,IF adalah gaya hidup bukan diet.,0,0.73310679197311,Anger,0.39104753732681274
bunmijni,rekomen obat diet dong,0,0.40016654133797,Anger,0.2747093141078949
amariruwa,Tp selama gw warnain rambut ini yg paling berhasil. I mean https://t.co/VrJRi6cRqV,0,0.83919954299927,Joy,0.2814677059650421
eatsimple_x,@DlRGANTARA nanti kalo ga diet ya,0,0.20000000298023,Anger,0.36834287643432617
nadiawidha,Nah ini perbedaan bentuk dan warna nya dari 2 merk ini yaa. Fukumi ku udah habis Aku bikin nasgor pake yang masaya bener2 mirip nasi putih sih enakk!! Buat yang lagi diet atau mau praktis bisa coba ini karna teksturnya lebih enak daripada shirataki https://t.co/tMKER1y4iO,0,0.68207168579102,Joy,0.32077816128730774
naeeemmm,diet yg sihat &amp; seimbang adalah penting utk pengeluaran tahi yg konsisten tekstur tahi yg lembut/tegap &amp; yg berbau tak terlalu kuat - tinggi serat (bijirin buah sayur) - minum air secukupnya serat: - soluble (hasilkan tahi yg lembut) - insoluble (memudahkan pergerakan tahi),3,0.96907705068588,Joy,0.6572109460830688
diet_soda13,@namestartwithB Orange impact,1,0.73321610689163,Joy,0.29891014099121094
greycatmiu,@tanyarlfes Aku dulu gini jaman diet ketat. Solusinya konsul dokter ke Erha,4,0.48545831441879,Joy,0.3826450705528259
whenitsblossom,@miunann @FebriPutra25 Kak coba diet protein maksudnya bukan ngurangin ya tp nambah porsi. Ini biar kita tetep berenergi jd moodnya ngga ngaruh kalopun gula di tubuh sedikit. Tp jangan kekurangan gula jg hihi,4,0.5651918053627,Anger,0.46498116850852966
vinaanggraeni81,gue diet dah mo turun 10kg yeayy‍️,0,0.79972809553146,Anger,0.36063939332962036
alter_ego2101,@blackwhiteoo Kamu puasa apa diet intermitent sih?,2,0.72552400827408,Anger,0.30851754546165466
thelawofcyclee,Mau diet gula,4,0.5944065451622,Joy,0.2628070116043091
urcutiest,@aadepee masalahnya ak maw diet siee ,4,0.73299884796143,Joy,0.28552940487861633
sistemendokrin,skrg gue menganggap kalo mencuci baju adalah sebuah usaha untuk diet jd tidak boleh mengeluh,2,0.67429971694946,Joy,0.3607226312160492
girinathaputra,@gualupausername BJIRRR lu kaya abis diet ketat.,0,0.51103907823563,Joy,0.35933518409729004
ahyeonsz,@ahyeonspoca iyaaaa bener suka liatnya kek bkn kurus kerempeng krn diet tp kurusnya tuh IDEAL GT LOHHH msh ada otot sm dagingnya apalagi si ahyeon sama ruka kek WOAAHGGGHHS,1,0.4685682952404,Sad,0.3844797611236572
Faranorfaizal,@pelisahh Kalau dah 6mo above try bg BioGaia probiotic drops. Paeds i recommended tu and eczema anak i dah sangat improved. Ask for ur kk utk refer kan ke dermatologist i dapat bnyk guidance from derm about diet changes environment products yg sesuai &amp; x sesuai utk kulit baby.,3,0.81042456626892,Joy,0.7067451477050781
heyjaelikeit,Rela ga diet manis kalo pacaran sama aheng ,2,0.63870108127594,Neutral,0.38634368777275085
itsZaaal,Sarapan yang katanya bisa bikin diet:) https://t.co/sCHbgdMIpd,3,0.73172080516815,Joy,0.278978556394577
kimchaehyun,@8jeongin ehehe iyaa kak biar kayak idol lain pake diet siaap kak semogaa aku adaa di berat ideal yaa,4,0.71190166473389,Joy,0.7252818942070007
candyunkoko,Guys ada info merek cuka apel yang oke ga ya buat program diet?? ,3,0.42545387148857,Joy,0.3884686827659607
cemumuts,Fun fact bbku naik ketika melakukan ini TAPI waist hip turun. Sering dijulitin diomongin ngapain diet? Bruh aku gak diet. Aku hanya balik ke fitrahnya manusia jaman dulu makan ubi rebus sayur rebus dsb.,3,0.71025496721268,Joy,0.46515092253685
lovesomatcha,ARGH CAPEK BGT udh diet berbulan bulan udh turun skrng naik lagi balik ke awal capek bgt bgt bgt bgt bgt https://t.co/CCpqut2QOe,0,0.93259447813034,Joy,0.2696453034877777
nviita24,LUCU BANGETTT BENER2 AUTHOR LEVEL DEWA IMAJINASINYA ,4,0.75562596321106,Anger,0.2687815725803375
rei_corner,@deelittleangels Diet biar gak endut perutnya ,1,0.79385042190552,Anger,0.4096272885799408
DlRGANTARA,@cgrttsaftercryy Wow cocok buat diet kah,4,0.72938948869705,Anger,0.28786906599998474
WRPindonesia,Nikmati keajaiban Diet Tea WRP! Mengandung katekin sebagai fat blocker mineral kromium &amp; L-Carnitine untuk pembakaran lemak dan pemanis alami stevia tanpa gula pasir. Praktis dalam kemasan sachet. Coba sekarang dan rasakan perbedaannya ya! https://t.co/fZE4jOimqZ,2,0.56272864341736,Anger,0.42238226532936096
jikooking13,@dineryours bingung jugakk banyak yg bilang kerna jm ngelakuin diet ketat gitu jk nya marah ahh fakta nya gak tauu ,4,0.54607677459717,Neutral,0.47991445660591125
zdtanmra,Gue kaget bgt anying Serius klepon sebiji 110kkal?? Gue lagi ngurangin porsi makan karena lagi diet ada klepon gue comot sebungkus isi 4 https://t.co/83IVdHLqBO,3,0.36038938164711,Anger,0.2844741642475128
tiramissyuu,tips diet ala firda punya ayang kek gutama yang kalau jadi PT gym dah kek ngajar pendidikan militer ,0,0.8304186463356,Anger,0.2808821499347687
ommi_siregar,Kopi Hitam Tanpa Gula Bisa Membakar Lemak? Ini Kata Ahli Diet https://t.co/tDwj7CHSst,4,0.57452321052551,Fear,0.3283827304840088
sinenk2,@jeparko69 @DestaMega27 @B_nin927 @AqimushSHOLAT @dyahNeZza Aku M muat skrng om efek diet alami sakit 8bulan,1,0.6407715678215,Anger,0.2784707248210907
whtlily_,There's no meat? Ahaha.. kak disuruh diet kah? Lucu banget kalian.. ,4,0.63647252321243,Anger,0.28438952565193176
addicttomoon,knp klo lgi diet trs makan puding 2 potong aja berasa dosa bgt gua jam 11 mlm laper bgt ga kuat akhirnya makan puding smbil yaAllah janji bsok wo lgi yg bnr ini terakhir makan mlm² ,1,0.34786576032639,Neutral,0.7958500385284424
loovez,di kos diet krn nanti kalo balik rumah pasti makan banyak,3,0.50120800733566,Neutral,0.732084333896637
kageuama,diet IF ini menyiksa juga anjing buat gw yg aslam,2,0.79834616184235,Joy,0.3289131820201874
detikHealth,Kopi hitam tanpa gula bisa dijadikan pilihan minuman untuk diet karena rendah kalori. Simak penjelasan ahli diet dan penelitian medis tentang manfaat tersebut. https://t.co/pDgQ0ODMTE,2,0.60938394069672,Anger,0.29179635643959045
mongiic,gue harus diet sampe 40 kg kali ya biar pipi ini tdk ngembang beud,0,0.5755507349968,Anger,0.35632580518722534
JM_borahe, : kamu kenapa gak makan dek? : gak ah mau diet : gak usah diet nanti sakit Aaaaak oke baiklah pak cuamiiii ,4,0.75750958919525,Anger,0.2924802303314209
diet__gogogo,58.0kg(-0.5kg),0,0.73333191871643,Joy,0.2807143032550812
NaMjAmIsZu65,diet spur bungalow stroke vertical museum Oasis ▬نمشؾ▬ ◗BM10◖ ▬ٺون▬ ◗KAAK◖,1,0.80092942714691,Joy,0.2762177288532257
miiilckita,day 8 : 24 juni wo : dance fitness 30 menit makanan yg gk ke foto : catering diet https://t.co/2hBGboeKpq,3,0.29982188344002,Joy,0.5909619927406311
hybaeby_,@eufonitann ini bener bgt kadang yg ngomong gini tuh gabisa ngerasain gimana capek bawa badan gendut aku sampe sekarang proses diet trus karna suka gak konsisten cuma ya beberapa bulan terakhir ini impact dari ngurangin manis manis kerasa bgt yg gabisa tuh ngurangin asin) :,2,0.39456596970558,Anger,0.26419466733932495
kerecoputih,motivasiku diet adalah supaya september bisa nonton timnas di GBT,1,0.86630910634995,Joy,0.3405815362930298
btwbusway,@nocontextscats ngapaen ndut,2,0.73279309272766,Anger,0.2710002660751343
enchik_coolfefe,@hanahhisham Honestly you can t outrun a bad diet they say so kalau nk kurus mmg kena jaga makan actually. Gi gym ni nk bagi kuat je I rasa,2,0.70310950279236,Love,0.8346825242042542
BulanSabit_1485,@cup_cakeu Beluuummm alu diet aku coba diwt IF 18-6 nanti makan jam 11,4,0.88399547338486,Anger,0.37664756178855896
AnnyeongRaisu,@ksjwaifu ‍‍‍ gimana ta bener bener pgn diet,1,0.40057861804962,Joy,0.24539470672607422
shfiqaza,-kurang pengambilan serat makanan seperti sayur-sayuran dan buah-buahan. Follow &amp; RT untuk tips diet sihat.,3,0.81096833944321,Joy,0.8024338483810425
KodokMontog,Baru diet 2 hari lsg sakit :(,1,0.4005454480648,Anger,0.2641768753528595
RatunyaTagar,@wonglicik062 @jaga_atitude @Kimberley_PS08 @Catatan_ali7 @C4k_D3pp @axdwin @Mia_Kyushu @8angSaid @Raka_shiwie @BabehAldoAje135 Diet kalau berat. Gampang kok ,0,0.73248779773712,Anger,0.2885833978652954
poemthroughs,@klosetbiru DIET DIET gue cekokin ayam seblak sm mie lu,4,0.83927148580551,Joy,0.3754059970378876
aglaonemamu,Dimana cari motivasi diet,0,0.61738014221191,Anger,0.5662212371826172
vorvfreude,@rahasisya @Ruscheita WKWK mamah diet kamu dipaksa nemenin. Tunggu aku follow aku baru idup dari kemaren malas.,4,0.49117651581764,Anger,0.30403733253479004
hyeydoon,@hyugsikk Dem dah dua hari blum sarapan diet kah? ,3,0.40118497610092,Anger,0.29484671354293823
dtriasanjaya,Jadi mungil efek diet dek ,4,0.79788625240326,Anger,0.28407400846481323
SeblackCrispy,Lirikan nya waktu disuruh diet lho https://t.co/H62dS2Rgun,1,0.54851984977722,Anger,0.298301637172699
manmystory02,sblm pulkam gua harus diet duluu,1,0.73203063011169,Neutral,0.38266250491142273
MShahrizxl,Rasa nak diet tapi craving nasi lemak lak,3,0.64022415876389,Joy,0.44030508399009705
AnnNeko3,@hseokburger faham! org pena kene food poisoning so for 2 weeks mkn BRAT diet je.. lps tu mkn semua bende is either too sweet or too salty.. took a while nk biasakan lidah mkn bende2 manis &amp; salty balik hahaha,3,0.75994563102722,Anger,0.3870788812637329
moccapiw,janji habis ini diet makan pedes ,2,0.83516001701355,Joy,0.39484903216362
preppypercs,yuri ,1,0.59913861751556,Joy,0.28292617201805115
gamsky__,@ningjhuo pada diet semua anjayyy ,1,0.59913861751556,Joy,0.28552940487861633
kyuurii25,Ya Allahh semoga diet kali ini suksesss aamiinn,1,0.86623239517212,Joy,0.4864860773086548
haikalnoorjamil,@allaboutzya Pakar diet nih sekarang,2,0.59949189424515,Joy,0.3320157527923584
zhatawin,siapa sngka mknan yg sring gw mkn adlh mknan diet,4,0.86643958091736,Joy,0.3362245559692383
mizahssn,Haihhh diet kita rosak sebab officemate sabotage biasanya ni hahahah https://t.co/fSYBGYnZEK,1,0.54698836803436,Joy,0.34692731499671936
diet_psantsan,78.3kg -0.8kg,0,0.73333191871643,Joy,0.33464714884757996
atomsmommyy,baru 2 hari diet dah ngecheat gila sabila ini ️,2,0.79485589265823,Anger,0.28438952565193176
marrieddaily_,Gajian dan diet harus seimbang. Irit wkwkwk,0,0.83841359615326,Anger,0.3014983832836151
purebloodyhell,ini teh diet bau banget anjir,4,0.83733654022217,Anger,0.2268335521221161
sarahzmri,@byndhome wey asal tak makan sayur!! kita paksa diri makan sayur sebab kena gdm on diet masa pregnant ,1,0.56670397520065,Joy,0.7333033084869385
dil_diw,@FebriPutra25 Diet brp bulan brok?,1,0.59913861751556,Joy,0.28552940487861633
therealmeoff,Susah betul nak start balik diet,2,0.72743362188339,Anger,0.3205658793449402
achyndut,Pembalasan Istri Gendut Yang Di SIa-sia Kan - kolom sakti [Season 1 part 1 -29] Dasar wanita gendut kamu itu tidak akan bisa diet... Sudah lah terima saja ta... Baca selengkapnya di aplikasi KBM App. Klik link di bawah: https://t.co/1xAO8U2Gwn,2,0.72320431470871,Joy,0.29639407992362976
Luvvityun,Buah dan sayur seadanya maksudnya buah yg gk mahal dan yg lebih mudah di temuin ya kaya pepaya apel dll pokonya gk mau diet stres karena salah satunya pengeluaran boncos,3,0.56558328866959,Neutral,0.4371277689933777
googiecapt,Saran aku klo mau diet bukan kurangin nasi tp ganti jenis nasinya. Ganti ke nasi merah yg lbh kompleks lagi ikatannya. Klo ga ada budget boleh nasi putih trs diselingin kentang atau ubi. Lebih lengkap tentang karbohidrat kompleks https://t.co/vRhNAOKVw4,3,0.8651317358017,Anger,0.28438952565193176
mandamnd,@FebriPutra25 Suka deh kalo lihat foto before after orang-orang yg lg diet sehat. Bisa beda banget jd cerah flawless afternya,0,0.80362278223038,Joy,0.6246867775917053
ChaampagneDiet_,@Bribiesc_a TRAKAAAAA,1,0.59913861751556,Joy,0.2807143032550812
miramioamore,aku bawa bekal hari ni.. so xde la ke cafe tp aku segan nak makan ni depan orang pastuuu officemate: x pergi cafe ke? aku: nanti officemate: ooo ingat diet ??????? ntah laaa dengan makhluk sekor tu aku mmg x pernah suka apa dia ckp here is my diet meal easy and sedappppp https://t.co/oRIXR094x5,3,0.73955059051514,Love,0.6074099540710449
BujangTrendy,5 Manfaat buah Apel #Healthy #tips #diet https://t.co/P3BIPndS9T https://t.co/hH3kw4RJX7,3,0.47895964980125,Anger,0.28757667541503906
Jamaika6866,@CNNIndonesia Wah wah ..... Ngapain juga susah² diet. Cara baru,0,0.73301160335541,Anger,0.27809563279151917
DietS70734,@lucky_burglar Ooomah gaht... owemuh goht...,3,0.83955901861191,Joy,0.29944244027137756
RsTatzky,Saran buat pengguna Royal Trans @PT_Transjakarta tolong pada diet lah. Minimal jalan cepet biar lemak di pinggul kebawah ilang. Duduk dempet2an gara2 surpluss lemak pinggang buk. Serta utk petugas tapping diet ga salah jg kan ya lewat lorong bus kykny sempit bgt ,0,0.82584702968597,Neutral,0.5460710525512695
allabyong,@rmcherrie Cantikkk nya.. .. d bookmark biar ikut termotivasi... pernah kurus tp karena stress kerjaan dan gaya hidup g sehat skrg jd 2 kali ukuran badan yg dlu.. pengen diet tpi kayak susah bgt mindset nya.. emang udah cut minuman manis .. dan gak makan malem.. tpi mager wo. ,0,0.41372126340866,Joy,0.8774666786193848
uk_aaay,br aja mau diet cut sugar baru inget kmrn jastip teh tarik malaysia sama sepupu gajadi diet dulu shayyyy,4,0.65094649791718,Joy,0.5980191826820374
JPmoregainz,@snowingsal Bangalore diet,1,0.59913855791092,Joy,0.278978556394577
n00neheree,@tanyarlfes Klo cut gula sih ga jg ya gula buatan iya aku lg diet tp klo gula alami aku ttp konsumsi krn se-lemes + se-ngantuk tu klo bnr ga da asupan gula,1,0.55847501754761,Neutral,0.4354994595050812
rrogoh,@rmcherrie AAAAAA CANTIK BGT manifesting jg bisa diet dan turun BB tahun ini,0,0.67728179693222,Joy,0.6741265654563904
