conversation_id_str,created_at,favorite_count,full_text,id_str,lang,location,probability,quote_count,reply_count,retweet_count,topic,tweet_url,user_id_str,username,in_reply_to_screen_name,image_url,context,emotion
1800557818212487217,Tue Jun 11 15:58:38 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia Pasti heboh,1800558267699253277,in,Jateng Indonaesia🇮🇩,0,0,0,0,4,https://x.com/Mr_Xokay/status/1800558267699253277,742062331,Mr_Xokay,idextratime,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Joy
1800558258219880664,Tue Jun 11 15:58:36 +0000 2024,0,Kondisi Bek Filipina yang Stabil Setelah Kepalanya Terbentur Suporter Timnas Indonesia Beri Dukungan: Alhamdulillah Get Well Soon! https://t.co/SDTT2kLMgc,1800558258219880664,in,Indonesia,0,0,0,0,0,https://x.com/bolacomID/status/1800558258219880664,1486284086,bolacomID,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800557818212487217,Tue Jun 11 15:58:34 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia Geliga ae gak si et? Kongkon scream 90menit,1800558251811262961,in,,0,0,0,0,4,https://x.com/halamboh_/status/1800558251811262961,1664329819776253952,halamboh_,idextratime,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Joy
1800558247679795321,Tue Jun 11 15:58:33 +0000 2024,0,Timnas Indonesia semakin hebat langsung diberikan selamat pada postingan di akun Mesdos dll FIFA World Cup 2026 (Twitter/X Instagram Fanpage Facebook dll) @jokowi @FIFAWorldCup @FIFAcom @PSSI @erickthohir @KEMENPORA_RI @Kemenpora @TimnasIndonesia @skuatgaruda @ASEAN,1800558247679795321,in,Papua New Guinea,0,0,0,0,0,https://x.com/eljero_17/status/1800558247679795321,1746136699,eljero_17,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800536976275423312,Tue Jun 11 15:58:30 +0000 2024,0,@iamgurpreetmaan @FIFAWorldCup @TimnasIndonesia Kwe i mah ngopo tekan kene barang...prindavan united koncone israel...mending fokus panipuri wae bang...,1800558233389830403,in,"Sleman, Indonesia",0,0,0,1,2,https://x.com/orang_dalam85/status/1800558233389830403,1156752903001874432,orang_dalam85,iamgurpreetmaan,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800541755915509869,Tue Jun 11 15:58:27 +0000 2024,23,@cingreborn Bang jay udh cocok jadi capten timnas Indonesia,1800558221800935440,in,#nathantjoe,0,0,0,0,0,https://x.com/cillo_dump/status/1800558221800935440,2822880114,cillo_dump,cingreborn,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800557818212487217,Tue Jun 11 15:58:25 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia JKT48 sih et,1800558215475916873,in,,0,0,0,0,0,https://x.com/OptimusPri35283/status/1800558215475916873,1683498066249404416,OptimusPri35283,idextratime,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800536976275423312,Tue Jun 11 15:58:23 +0000 2024,0,@FIFAWorldCup @TimnasIndonesia otw bwanggg,1800558203195023598,in,Indonesia,0,0,0,0,2,https://x.com/Mintahtihal1/status/1800558203195023598,765415222551072768,Mintahtihal1,FIFAWorldCup,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800557818212487217,Tue Jun 11 15:58:19 +0000 2024,50,@idextratime @erickthohir @PSSI @TimnasIndonesia IG Mas Anang diserbu cuyy ,1800558187579609510,in,Burkina Faso,0,12,25,2,3,https://x.com/fahmiiiiii14/status/1800558187579609510,826392342802239488,fahmiiiiii14,idextratime,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800558177173622871,Tue Jun 11 15:58:16 +0000 2024,32,Bungkam Filipina 2-0 Timnas Indonesia Melangkah ke Babak 3 Kualifikasi Piala Dunia 2026 https://t.co/QKGUq7P9ZT,1800558177173622871,in,,0,0,0,25,2,https://x.com/OposisiCerdas/status/1800558177173622871,887743587579944960,OposisiCerdas,,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800557818212487217,Tue Jun 11 15:57:27 +0000 2024,25,@idextratime @erickthohir @PSSI @TimnasIndonesia sama Opick juga biar Alhamdulilah,1800557971132559587,in,Merkurius,0,0,0,0,0,https://x.com/ultramenoo/status/1800557971132559587,587998774,ultramenoo,idextratime,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800557951033462788,Tue Jun 11 15:57:22 +0000 2024,0,main yang bener biar pada kepanggil timnas!!!! siapa tau r3 lawan indonesia @ barudak jeonbuk,1800557951033462788,in,,0,0,0,0,0,https://x.com/0PSH8/status/1800557951033462788,1546827844369936384,0PSH8,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800557818212487217,Tue Jun 11 15:57:18 +0000 2024,0,@idextratime @erickthohir @PSSI @TimnasIndonesia AKU IKIIII,1800557931391533253,in,,0,0,0,0,0,https://x.com/frcrytt/status/1800557931391533253,1725094680654983168,frcrytt,idextratime,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800557818212487217,Tue Jun 11 15:57:16 +0000 2024,1,@idextratime @erickthohir @PSSI @TimnasIndonesia Ajak gilga scream,1800557925687234823,in,"مكة المكرمة, المملكة العربية ا",0,0,0,0,0,https://x.com/Harddd3X/status/1800557925687234823,1506816996469796865,Harddd3X,idextratime,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800541210718961830,Tue Jun 11 15:57:15 +0000 2024,0,@Indostransfer Kalau timnas indonesia ketemu Palestina apakah Indonesia harus mengalah?,1800557918938673560,in,"North Borneo, Indonesia",0,0,0,0,7,https://x.com/Red_Tungau/status/1800557918938673560,1430876954043977731,Red_Tungau,Indostransfer,,Diskusi tentang strategi yang digunakan oleh pelatih Shin Tae-yong dan performa pemain seperti Ernando dan Verdonk sering muncul. Penggemar juga membicarakan potensi pemain diaspora untuk memperkuat timnas.,Fear
1800536606988026142,Tue Jun 11 15:57:02 +0000 2024,0,@Ag99_LFC @labiebsadat Yee si goblok di kasih jawaban masuk akal malah ttp goblok emang dasar nya lu benci ada org Indonesia benci sama timnas nya dasar goblok,1800557864530104410,in,,0,0,0,0,0,https://x.com/GanendraAd65084/status/1800557864530104410,1719214654046851072,GanendraAd65084,Ag99_LFC,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Anger
1800540444872630421,Tue Jun 11 15:56:57 +0000 2024,0,@apa_ini89730 @antwiii_ @TimnasIndonesia Lu orang Malaysia satt,1800557845420904681,in,Komdis PSSW,0,0,0,0,0,https://x.com/NandangEPrayogi/status/1800557845420904681,877469319721918464,NandangEPrayogi,apa_ini89730,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Anger
1800557818212487217,Tue Jun 11 15:56:51 +0000 2024,1562,Next match saran saya datangkan Ndarboy Genk untuk membawakan lagu Anak Lanang @erickthohir @PSSI @TimnasIndonesia,1800557818212487217,in,,0,39,92,195,3,https://x.com/idextratime/status/1800557818212487217,1222927522033094656,idextratime,,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800557817117765695,Tue Jun 11 15:56:51 +0000 2024,7,Heavy Rotation bergema di pertandingan @TimnasIndonesia malam ini 🇮🇩,1800557817117765695,in,📧: markas48team@gmail.com,0,0,0,3,1,https://x.com/OfficialMRK48/status/1800557817117765695,758379409,OfficialMRK48,,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800522663510823248,Tue Jun 11 15:56:46 +0000 2024,0,@TimnasIndonesia Min rumput stadion GBK diperbaiki ya. Minimal seperti rumput stadion @realmadrid,1800557796972490895,in,Bandung,0,0,0,0,4,https://x.com/yudiirahman/status/1800557796972490895,71166817,yudiirahman,TimnasIndonesia,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Fear
1800543781365944743,Tue Jun 11 15:56:34 +0000 2024,2,@GOAL_ID Thom Haye Pemain Terbaik Laga Timnas Indonesia Vs Filipina! https://t.co/tJto9Hi1Z9,1800557748683493700,in,iNews Tower,0,0,0,1,4,https://x.com/officialinews_/status/1800557748683493700,132078023,officialinews_,GOAL_ID,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Love
1800557743306359282,Tue Jun 11 15:56:33 +0000 2024,0,Prediksi Line Up Timnas Indonesia vs Filipina di Kualifikasi Piala Dunia 2026 Zona Asia Malam Ini: Jay Idzes Main Nathan Tjoe-A-On Geser Justin Hubner! https://t.co/QUtmwQJBMH lewat @okezonenews,1800557743306359282,in,,0,0,0,0,0,https://x.com/langkera90088/status/1800557743306359282,1743271588404031488,langkera90088,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800557734712299723,Tue Jun 11 15:56:31 +0000 2024,0,Terima kasih atas permainan ciamiknya malam ini @TimnasIndonesia @SandyWalsh_ konsisten terus main bagus lurr! We're behind you!,1800557734712299723,in,Deket rumah bu rt lia,0,0,0,0,1,https://x.com/INNALILLAHIII/status/1800557734712299723,1290474991327223810,INNALILLAHIII,,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800551441192358169,Tue Jun 11 15:56:30 +0000 2024,1,@Nyimakajja @idextratime @TimnasIndonesia @PSSI Staff JOT Admin ETI Gacor kang hedar ,1800557730828357702,in,,0,0,1,0,0,https://x.com/obi_obi__/status/1800557730828357702,1468551320655523842,obi_obi__,Nyimakajja,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800555111028294057,Tue Jun 11 15:56:26 +0000 2024,0,@indosupporter @ThaiFootballs ncong bencong koprol @Changsuek_TH mewek cuma takut dibully dipantatin @TimnasIndonesia loe heeey @Changsuek_TH ,1800557715489701972,in,"Lusaka, Zambia",0,0,1,0,2,https://x.com/nurbaut80/status/1800557715489701972,1650912706856382464,nurbaut80,indosupporter,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Anger
1800557705599598870,Tue Jun 11 15:56:24 +0000 2024,0,Hasil Akhir Timnas Indonesia Vs Filipina: Thom Haye dan Rizky Ridho Cetak Gol Garuda Lolos ke Babak Ketiga! https://t.co/eNtlYyL5ct,1800557705599598870,in,Indonesia,0,0,0,0,4,https://x.com/FdpbCreative/status/1800557705599598870,1448726295165095949,FdpbCreative,,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Love
1800546518098935825,Tue Jun 11 15:56:23 +0000 2024,48,@433 2 rekor gila Shin Tae-yong usai Timnas Indonesia lolos ke Putaran Ketiga Kualifikasi Piala Dunia 2026 Zona Asia https://t.co/EOjjgt8wKw,1800557703540121917,in,iNews Tower,0,0,1,2,2,https://x.com/officialinews_/status/1800557703540121917,132078023,officialinews_,433,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Joy
1800537207897563200,Tue Jun 11 15:56:18 +0000 2024,0,@TimnasIndonesia Min next match tolong lah encore nya jangan yang itu lagi min,1800557682472136795,in,,0,0,0,0,1,https://x.com/ayayayaayayaya/status/1800557682472136795,1120491685769728000,ayayayaayayaya,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Anger
1800557660909264951,Tue Jun 11 15:56:13 +0000 2024,0,Hasil Akhir Timnas Indonesia Vs Filipina: Thom Haye dan Rizky Ridho Cetak Gol Garuda Lolos ke Babak Ketiga! https://t.co/eNtlYyL5ct #TimnasDay #TimnasIndonesia,1800557660909264951,in,Indonesia,0,1,0,0,4,https://x.com/FdpbCreative/status/1800557660909264951,1448726295165095949,FdpbCreative,,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Love
1800538754677158359,Tue Jun 11 15:56:05 +0000 2024,0,@IDGoonerscom Gue kadang kepikiran gimana rasa nya jadi suporter arsenal atau emyu sekaligus timnas indonesia.,1800557626318848219,in,"Jakarta Timur, DKI Jakarta",0,0,0,0,2,https://x.com/Opungluhut0P/status/1800557626318848219,1780688013233987584,Opungluhut0P,IDGoonerscom,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Neutral
1800556786254303307,Tue Jun 11 15:52:45 +0000 2024,1,Dulu @TimnasIndonesia 🇮🇩 untuk masuk @FIFAWorldCup hanya sebatas khayalan...dan khayalan itu sekarang menjadi harapan...Semoga harapan itu menjadi kenyataan...Bismillah @TimnasIndonesia 🇮🇩 lolos @FIFAWorldCup 2026 ,1800556786254303307,in,,0,0,0,0,2,https://x.com/Roihandri/status/1800556786254303307,1373843633628012547,Roihandri,,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Joy
1800546888858632470,Tue Jun 11 15:52:34 +0000 2024,0,@wutsittoya @MiskinTV_ @PSSI @TimnasIndonesia Noh.. dengerin klo bos gw ngomong @PSSI @TimnasIndonesia,1800556741320745356,in,Sana'a,0,0,1,0,0,https://x.com/sleekplane/status/1800556741320745356,1145011157297594369,sleekplane,wutsittoya,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800556650056843418,Tue Jun 11 15:52:12 +0000 2024,0,Timnas Indonesia menang selamat lolos ke babak round 3 Sejauh ini akselerasi dari ketum ET lumayan lah,1800556650056843418,in,"Jawa Barat, Indonesia",0,0,0,0,8,https://x.com/Number______99/status/1800556650056843418,2333716345,Number______99,,,Kondisi lapangan dan performa pemain di berbagai pertandingan sering menjadi topik diskusi. Banyak yang mengeluhkan kondisi lapangan yang kurang baik dan dampaknya pada permainan timnas.,Fear
1800556644163813461,Tue Jun 11 15:52:11 +0000 2024,1,Pssi masih kureng banget masalah fans service timnas. Udah bikin lagu ala GGMU pake dangdut yg gk masuk banget. Sekarang moment sakral Indonesia pusaka tiba2 diganti gebyar2 dan lagu gaje dari Anang and friends ,1800556644163813461,in,,0,0,0,0,3,https://x.com/Kurosakideku/status/1800556644163813461,1656820248664997889,Kurosakideku,,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800556637507448859,Tue Jun 11 15:52:09 +0000 2024,1,Seneng &amp; bangga bgtttt gak nyangka Timnas Indonesia bisa sampe di fase ini dulu liat Timnas lawan Viet/Thai aja udah pesimis duluan sekarang bener udah naik level bgt Timnas Indonesia🇮🇩,1800556637507448859,in,,0,0,0,0,0,https://x.com/NabieKa/status/1800556637507448859,1261727968487002113,NabieKa,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800536976275423312,Tue Jun 11 15:52:09 +0000 2024,0,@FIFAWorldCup @TimnasIndonesia Otw abangkuh ,1800556635066376349,in,Indonesia,0,0,0,0,0,https://x.com/igvangumelar/status/1800556635066376349,1094740549,igvangumelar,FIFAWorldCup,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Neutral
1800556633904619851,Tue Jun 11 15:52:08 +0000 2024,0,timnas indonesia history maker,1800556633904619851,in,,0,0,0,0,0,https://x.com/Rz_mancunian/status/1800556633904619851,1353734827355213826,Rz_mancunian,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800546574139039910,Tue Jun 11 15:52:06 +0000 2024,0,@gilabola_ina Timnas indonesia ko sekarang sombong amat. Kaga ngajak ngajak tentangga sebelah mendekati pildun ini!!!,1800556622609371306,in,,0,0,0,0,2,https://x.com/makin_kesana/status/1800556622609371306,1682619225414995968,makin_kesana,gilabola_ina,,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Anger
1800551441192358169,Tue Jun 11 15:51:56 +0000 2024,2,@Nyimakajja @idextratime @TimnasIndonesia @PSSI Bener banget tapi kayaknya ga akan gugur kalo komposisi pemainnya gaada yg berubah apalagi nanti datang lagi maarten paes Jens raven sama ole romney,1800556581375127768,in,"Bandung, Jawa Barat",0,0,1,0,1,https://x.com/_gndiaris/status/1800556581375127768,1681322199481978880,_gndiaris,Nyimakajja,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Neutral
1800541222374948946,Tue Jun 11 15:51:48 +0000 2024,0,@iridocyclitys jangan jadikan @TimnasIndonesia sbg ajang utk panjat sosial siapapun anda. udah bener @Indonesia pusaka. lanjutkan saudara2 yang tetap teguh mencintai bal-balan.,1800556549603287482,in,,0,0,0,0,0,https://x.com/John72994853/status/1800556549603287482,1088495917269901312,John72994853,iridocyclitys,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Anger
1800522663510823248,Tue Jun 11 15:51:44 +0000 2024,0,@TimnasIndonesia 11 12 sama tahir,1800556533052477770,in,,0,0,0,0,4,https://x.com/Aifila10/status/1800556533052477770,1668534816231555072,Aifila10,TimnasIndonesia,,Pertandingan melawan Filipina menjadi sorotan dengan banyak diskusi tentang performa pemain seperti Verdonk dan Haye. Kemenangan ini dianggap sebagai momen bersejarah dan menjadi topik hangat di media sosial.,Neutral
1800556492002836672,Tue Jun 11 15:51:35 +0000 2024,1,Kita nikmati perjalanan panjang yang terus berproses,1800556492002836672,in,"Denpasar Selatan, Indonesia",0,0,0,1,0,https://x.com/Timnas__Garuda/status/1800556492002836672,1800477160404348928,Timnas__Garuda,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800556489591185880,Tue Jun 11 15:51:34 +0000 2024,0,Ranking FIFA Timnas Indonesia Naik Usai Taklukkan Filipina di Kualifikasi Piala Dunia 2026 https://t.co/OLUt7d7bXO lewat @tribunnews #timnasday #ranking #fifa #timnasindonesia #indonesiafilipina #filipina,1800556489591185880,in,"Balikpapan, Indonesia",0,0,0,1,0,https://x.com/tribunkaltim/status/1800556489591185880,103551225,tribunkaltim,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800537016402378910,Tue Jun 11 15:51:28 +0000 2024,0,@Txtmlbb @TimnasIndonesia MLBB boleh jago tuh dik PH kalo sepak bola king indo jagonya ,1800556462726611085,in,,0,0,0,0,1,https://x.com/Adeknyabrahim/status/1800556462726611085,1626926254388834304,Adeknyabrahim,Txtmlbb,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Neutral
1800537016402378910,Tue Jun 11 15:51:23 +0000 2024,0,@Txtmlbb @TimnasIndonesia Nanti dibales PH di MSC wkwk,1800556444468842586,in,,0,0,0,0,1,https://x.com/vickymuhammad07/status/1800556444468842586,2923005852,vickymuhammad07,Txtmlbb,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800522663510823248,Tue Jun 11 15:50:57 +0000 2024,0,@TimnasIndonesia Keren polll ,1800556335974785461,in,Jawa Tengah 🇮🇩 💔 🍉,0,0,0,0,1,https://x.com/elinggalatif/status/1800556335974785461,2154305486,elinggalatif,TimnasIndonesia,,Perjalanan timnas Indonesia di babak kualifikasi Piala Dunia dan Piala Asia menjadi topik yang sering dibahas. Banyak yang merasa bangga dengan pencapaian timnas dan membahas pertandingan-pertandingan yang akan datang.,Joy
1800556326671749420,Tue Jun 11 15:50:55 +0000 2024,0,Yess lolos kualifikasi piala dunia indonesia 🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨 #fifamatchday Ale ale ale ooooo ale ale ale oooooo bagus timnas garuda https://t.co/YsKZBErmGw,1800556326671749420,in,"Bekasi Utara, Indonesia",0,0,0,0,2,https://x.com/febriyanto993/status/1800556326671749420,1532023033757855744,febriyanto993,,https://pbs.twimg.com/media/GPzcbidaIAANaxm.jpg,Banyak pembicaraan tentang keberhasilan timnas Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 dan Piala Asia. Penggemar merasa bangga dan membahas strategi serta persiapan untuk pertandingan selanjutnya.,Joy
1800556282967134638,Tue Jun 11 15:50:45 +0000 2024,0,Anang Ashanti ga guna siapa yang bikin rundownnya jancoook @PSSI hilangin moment aja. Bodooooh padahal mumpung di jakarta tp ga jd gw nonton Indonesia Pusaka yg pemainnya di tengah2. @TimnasIndonesia,1800556282967134638,in,,0,0,0,0,3,https://x.com/Siindri10/status/1800556282967134638,1034103961,Siindri10,,,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
1800536976275423312,Tue Jun 11 15:50:33 +0000 2024,0,@FIFAWorldCup @TimnasIndonesia tunggu kak Indo di pildun 2026! ,1800556232924942718,in,,0,0,0,0,6,https://x.com/atesariga/status/1800556232924942718,1205080899613683718,atesariga,FIFAWorldCup,,Kondisi rumput di Stadion Gelora Bung Karno (GBK) setelah konser. Para penggemar mengeluhkan dampaknya pada permainan timnas Indonesia terutama terkait performa pemain di lapangan.,Joy
1800678465903247513,Tue Jun 11 23:56:15 +0000 2024,0,yes!!! Menang || Review QWC 2026 Indonesia vs Filipina https://t.co/6uXaWzLCDd lewat @YouTube #TimNasDay,1800678465903247513,in,indonesia,0,0,0,0,0,https://x.com/RiyadiMuttaqin/status/1800678465903247513,1569567184824967168,RiyadiMuttaqin,,,Dukungan dari suporter untuk timnas Indonesia menjadi topik utama. Banyak yang mengungkapkan rasa bangga setelah kemenangan dalam berbagai pertandingan dan berbagi ucapan selamat kepada para pemain.,Joy
1800677956542664844,Tue Jun 11 23:54:14 +0000 2024,0,Thread COD DRESS MAXY // FASHION WANITA DRESS BRIDESMAID TERBARU BAHAN CERUTY BABYDOLL FULL FURING SIZE JUMBO UKURAN M L XL XXL XXXL 4XL https://t.co/VY3XKFnTt0 salwa dress -gaun mermaid-gaun wisuda-gaun kondangan https://t.co/Fy5YDh6c2B Tags : Anang #TimnasDay Ernando https://t.co/w9AVxmRkLo,1800677956542664844,in,,0,0,0,0,3,https://x.com/AuliaRoza39/status/1800677956542664844,1767104813706395648,AuliaRoza39,,https://pbs.twimg.com/media/GP1LDrRaUAAHVI6.jpg,Anang sering disebut dalam konteks menyanyikan lagu 'Indonesia Pusaka' sebelum pertandingan timnas Indonesia. Momen ini menciptakan suasana emosional bagi para suporter dan menjadi bagian penting dari pengalaman menonton pertandingan.,Anger
