,full_text,emotion
24613,warns of sanctions on iran for attack on israel,Neutral
24614,khamenei tacitly acknowledges that iran hit little in its attack on israel,Neutral
24615,iran is terrorism and a gangster state israel did not start this don t whinge when retribution hits,Anger
24616,israel leaders think they are more intelligent than americans they are attempting to provoke a war with iran while playing america russia china they are systematically edging us into conflict jeopardizing the wellbeing of all americans for generations to come as they are,Anger
24617,the israel defense forces used a locally produced air to surface missile dubbed the rampage in its strike last week on an airfield near the city of isfahan in central iran according to media in israel,Neutral
24618,so therefore you are also part of the problem you want people to condemn what hamas did months ago but won t condemn what israel does everyday want to condemn iran attack that injured but not israel s on them which they did first,Anger
24619,but you can look at it in another way what if this was scripted by iran part of nwo with obuma amp having their terrorists here now planning but this was to pakai bidumb look good like he is a friend of israel s when they are planning the demise of the free peoples of the world,Fear
24620,s allies fear repercussions of the escalating with,Fear
24621,iran has some very strange motives a ballistic nuclear jihadi power will be a new thing a new highly unstable development it will lock the me into a nuclear ballistic arms race between israel saudi and iran it is a very frightening prospect for europe and the us as well how,Fear
24622,so israel should just take it let hamas and hezbollah and iran continue their campaign to eliminate jews from the river to the sea hundreds of rockets into civilian areas almost daily you don t believe israel should exist unsurprisingly israelis see this differently,Fear
24623,iran s supreme leader tacitly acknowledges that tehran hit little in its attack on israel words of truth coming out of the mouth of iran s supreme leader amp head of those fanatical mullahs amp clerics in that hell hole of a country who would have thought,Anger
24624,breaking iran s supreme leader tacitly acknowledges that tehran hit little in its attack on israel nbc news,Neutral
24625,supreme leader khamenei says iran demonstrated its power against israel supreme leader or supreme idiot cannot understand how iranians a brilliant people can pick this person to lead them like hitler he has mesmerized his followers,Anger
24626,a with my irm hat on please be aware of flight routes close to war zones and areas that are experiencing heightened security or unexpected disruption not flying over ukraine russian israel palestinian territories syria iraq iran sudan yemen,Fear
24627,everyone agrees we need to put american interests first are american interests served by letting russia conquer ukraine or iran nuke israel obviously not if the cost was a paltry billion everyone would agree we should stop it so where do we draw the line,Fear
24628,just in israel launches airstrikes on rafah in southern gaza israel vs iran,Fear
24629,ali khamenei told the country s armed forces to learn the enemy s tactics,Neutral
24630,missile hitting iran s s is ruled out these pictures of the place where the projectile hit the s fire control radar were published by the farsi language network of israel with these pictures it should be said that the radar is probably healthy and there was,Neutral
24631,the biden harris administration is funding aiding war genocide in the ff regions palestine apartheid genocide ukraine russia taiwan china iran israel congo aparheid genocide sudan apartheid genocide american taxpayers are paying the price,Anger
24632,it s actually obama s playbook friendly with iran dividing america and hates israel,Anger
24633,imagine claiming that biden is not doing enough to protect jews after he helped protect israel from an unprecedentedly massive drone attack by iran despite his previous tensions with bibi,Anger
24634,if iran wanted a nuclear weapon they would already have it if irans sole goal was to destroy israel they would have already done it how can one be sure what iran and its people want when we are constantly trying to destroy its government from within with threats and ngo s,Fear
24635,israel attacked iran with a locally made missile known as rampage learn more,Fear
24636,it s crystal clear that cares more about keeping her extremist friends in congress happy than holding iran accountable and supporting israel,Anger
24637,lebanon is very complex and practical policy could ve united all the enemies of israel s enemies some shi i groups were against the plo but the great enemies of the shi is are the maronites shi ism in lebanon and iran have been linked for centuries,Neutral
24638,oil plunged by amidst israel iran power tussle source ghanaweb,Fear
24639,iran supplies arms to gaza hamas amp palestinians where is your protest post about that when you have that then you might have credibility chris until then you are complicit you want israel unarmed but gaza heavily armed,Anger
24640,so you are apparently oke that assad called in help from russia and iran and subsequently used chemical weapons on civilians hamas invaded israel and killed plenty of civilians on oct th now israel is trying to destroy hamas what is the difference i wonder,Anger
24641,months and this supposedly huge military power called israel cannot defeat a tiny speck on the planet called gaza where the only weaponry is outdated rifles and home made mortars wonder they have resorted to attacking civilians and also not provoking iran again,Anger
24642,what s up guys has the f armed with an e bomb that was sending to iran been accounted for the citizens of the world want to know before we enter an inevitable world war you are all a bunch of crazy fucks,Anger
24643,is keeping score of the israel iran war bibi needs it he says the mullahs don t,Fear
24644,if israel makes any mistake iran will raze tel aviv and haifa to the ground,Fear
24645,why did iran shoot missles into israel weeks before congress vote and kill one except one year old arab girl obama raytheon think you re too stupid to notice that iran and israel struck each other right before the kamu s congress had a vote on an aid package to ukraine and,Anger
24646,here see who is responsible for feminism disease you are right jews zionists are behind all of inhuman beliefs and radical movements,Skipped due to content policy
24647,watch perform live in israel s hostage square just before iran launched its missile barrage john is such a courageous voice for freedom from israel to ukraine why aren t other artists doing the same,Joy
24648,iran s pistachio approach against israel via,Neutral
24649,given the scale of iran s attack on israel last weekend a barrage of more than missiles and drones it was all but certain to face retaliation what did israel hope to gain by choosing direct yet symbolic action,Fear
24650,iran supreme leader khamenei lauds military for minimizing costs and maximizing gains in retaliatory strike on israel that did little damage,Anger
24651,parts of the intercepted ballistic missile that fell near the dead sea are seen in israel april ap iran s supreme leader praises armed forces attack on israel,Fear
24652,the longstanding idea that plentiful and cheap ballistic and cruise missiles could act as a sort of poor man s air force looks to have been undermined by iran s unsuccessful attack against israel but there s a caveat,Neutral
24653,critics argue that the pre announcement of the iranian strikes diminished their impact drawing parallels to past military operations that benefited from secrecy,Neutral
24654,zionist israel is a terrorist regime causing genocide and ethnic cleansing across the middle east proving time and time again should longer be recognized as a country only as what is a zionist terrorist occupier of palestine and leaving iran with option but to defend,Skipped due to content policy
24655,gee could that have anything to do with the fact that the nyt frames everything biden does in a negative light and in a week when he wins aid to ukraine israel amp gaza and deh escalates crisis betw iran and israel it s biden fails to give nyt an interview,Anger
24656,russia saved the dictator in syria who now allows free reign to iran to attack our troops in iraq and assist groups attacking israel iran ramped up its nuclear program once trump ripped up the agreement to limit their production of enriched uranium again trump isolate ran,Fear
24657,this is how they aquired palestine the first time you re seeing the playbook being used in real time when you see them in all these different countries spewing the same nonsense supporting terrorism especially when iran has israel circled right now exactly how it is in the bible,Anger
24658,asking the world to save little old israel from big bad old iran wasn t the us zionists shouting about israels world renown superior technological armoury which turned out to be supplied by us uk so why are they crying for the world to defend them now just another lie,Anger
24659,i don't know maybe you haven t really been following but yes on october th and iran not to mention there are never ending missiles launched at israel mind you indiscriminately and could take out civilians if you really need this lesson i d recommend learning a bit more,Fear
24660,satellite images showing damage to an air defense radar in the israel attributed strike on isfahan which defends iran s natanz nuclear site were published by the iran international website haaretz,Fear
24661,this why so little to our own citizens who have lost everything joe is in bed with ukraine china iran israel and hamas,Anger
24662,exactly were it not for omar israel wouldn t be committing genocide and iran would ve been a model of democracy it was omar all along,Anger
24663,iran poses a threat to israel if israel doesnt get its tahi together europe needs to step aside and mind its own business,Anger
24664,iran s supreme leader tacitly acknowledges that tehran hit little in its attack on israel via,Neutral
24665,you think iran would let such an attack slide even if it failed you think iran would just sit around waiting for the next one if this was true israel would be flattened by now you are being trolled,Fear
24666,uh i can t wait till iran gets a nuclear bomb will tahi its pants,Anger
24667,your description of mann s observations in prussia is silly b c it gives the impression that the structures he observed didn t already exist all over the world but they existed for yrs in israel iran china japan italy greece britain france etc,Anger
24668,oke so where is your response to iran sending hundreds of rockets into israel in the middle of the night embarassed that you are jewish,Anger
24669,this means that israel is tahi scared of iranian missiles great going for iran,Fear
24670,attention all recent reports suggest that china s potential scenarios for invading taiwan might be affected by iran s failed attack on israel this development could impact the geopolitical landscape in the region,Fear
24671,most empires ended due to too expensive wars currently ukraine proxy war against russia for the benefit of blackrock amp co destruction of combo german industry russian energy stealing russian nat resources failed israel proxy iran war for stealing iran oil,Fear
24672,daily analysis mark important levels follow for regular updates,Neutral
24673,i literally care zero about ukraine russia iran israel they are all the same to me not a single person in any of those countries care whether i live or die and i feel the same way,Neutral
24674,they killed soldiers and destroyed f jets and tanks and all of israel is on fire and iran is the beacon of the world,Anger
24675,hit with a half ton supersonic rampage missile report says,Fear
24676,week review irgc launched missiles on israel from iran irgc proxy hezbollah launched missile and drone strike and wounded soldiers irgc proxies in gaza still hold israeli hostages since iran will fight a jewish state to the last palestinian,Fear
24677,there is something indeed brutal and vicious terrorism especially in response to every peace opportunity terrorism is not needed not in the interest of anybody sure not israel or palestinians except iran and a bunch of lunatic and antisemitic whackos here in the west,Anger
24678,israel s strike on iran crisis shows how badly iran and israel understand each other,Fear
24679,french minister of the armed forces to le parisien iran poses a security threat not only for israel and the countries of the region but also for europe,Fear
24680,israel is scared of iran,Fear
24681,general flynn supports ukraine israel and wants to level iran and gaza the general is a war general he knows how to lead wars and psychological warfare he is good at what he does i am for the peace president,Fear
24682,another embarrassing propaganda saying that iran will bomb other cities in the world is the same bull tahi as saying that someone is antisemit if they condemn israel for the mass murders in gaza you are longer credible,Sad
24683,is that the nigerian army honestly the russia army is an absolute embarrassment they want to pray they don t meet any westernised army look at the difference between israel and iran russia would be gone in days,Fear
24684,breaking tightrope jordan s balancing act between iran and israel al jazeera english,Neutral
24685,iran s quds force faces setbacks following israeli strikes raising questions about its capabilities and competence retaliatory attack on israel seen as symbolic more at,Neutral
24686,satellite images reveal aftermath of israel s revenge strike on iran as missiles blitzed airbase near nuke site,Fear
24687,fake crisis the war in ukraine is just like the rocket exchange between iran and israel it s all for show to keep the people at selamat tinggal smoke and mirrors to ensure the agenda moves forward they tell each other what to do and it s all coordinated together at the highest,Fear
24688,israel attacks iran about to slaughter the red heifer and end up bringing about world war itv news a jew was offended by being asked to leave a area during a protest mainstream media shows they only care about jews and their non white golems feelings and not anybody else s,Skipped due to content policy
24689,colonel macgregor forecasts israel s defeat by iran to hit iran within via,Neutral
24690,iran is a terror state so when you look at the terrorism is mostly islamic based they want to wipe israel and of course us and europe if they could off the face of the earth get it through your thick skull,Fear
24691,can this even get shot down hopefully not i don t know why iran keeps playing games with little israel i m american and i m fed up with them,Fear
24692,the problem is that the us and israel will steal the money all donations to palestinians need to go to iran china and russia,Anger
24693,israel attacked the person who greenlighted the massacre iran attacked the entire country of israel typical terrorists,Anger
24694,what inflation are you talking about you don t have knowledge about those things just watching videos on youtube inflation of india is the iran vs israel israel vs hamas and ukraine vs russia war created a havoc worldwide germany uk japan are under recession,Neutral
24695,israel set up the attack to be blamed on iran to take action etc the fabric of america is all coming apart under joke biden and war is all that s wanted,Anger
24696,buying a nuke with biden s billions,Anger
24697,iran s supreme leader praises armed forces attack on israel,Anger
24698,see anti hamas anti palestine anti iran anti israel anti russia anti ukraine or anti any side that s involved in a war on my social media timeline and my cynical mind wonders if they are being anti the right people or group,Neutral
24699,we are iran not the islamic republic ما ايران هستيم as an iranian i dont stand with the terrorist islamic regime occupying iran we stand with our exiled crown prince and sympathize with,Love
24700,thank you i really wish for the best relations between old and awesome nations of iran india and israel,Joy
24701,rip jo cox mp what was it that jo cox knew that got her killed,Fear
24702,i just saw us iranian invasion lmao literally a video of khamenae condemning the us invasion but wallah iran is causing you so much heartache huh it beat ur asses in the s war your hero saddam was found in a hole and now israel and the whole region is shook of iran laugh out loud,Anger
24703,english when you destroy will also be destroyed behind all these demonstrations are globalists of the global left the shah of iran said years ago to be afraid of the red communist and black radical muslim union and you understood that,Anger
24704,the us has shown unwavering support for israel on gaza not letting the iran missile attacks escalate into a full fledged conflict may be a return of favour washington demanded and not requested from israel,Neutral
24705,rus brushes off b ukr package intensifies advance villages captured israel attack iran base via,Fear
24706,big breaking israel tried to nuclear on iran russia air force saved via,Fear
24707,i remember trump moving the embassy to jerusalem defeating isis in a few months and the abraham accords ending the iran nuclear deal and hamas and israel weren t killing each other,Joy
24708,wow eat your heart out israel hasht behesht palace iran art architecture the ceiling of hasht behesht palace meaning eight heavens in isfahan iran which was built in safavid emie during the reign of suleiman i,Joy
24709,gaza death toll passes as israel and iran missile strikes grab global attention,Fear
24710,chaos in the me which involves attacks on iran and israel and the foldable involvement of america shows that from iran to israel the center of decision making in washington the iran israel cold war has reached a new level and i will call it in words failure of deterrence,Fear
24711,in a meeting with iranian military commanders on sunday khamenei praised the armed forces for their success in recent events a week after the country s first ever direct attack on from its own territory,Fear
24712,what if friday was one of the biggest bear traps of the year we got an entire weekend with zero war escalations the primary reason for the sell off was fears that israel attacking iran would continue over the weekend it hasn t we also have zero fed speakers this week and if,Neutral
24713,june i made a video talking about the unprecedented m people without power in south america it barely received any media coverage i had a feeling some entity was testing out a toy fast forward till today both amp are speaking about using never before,Neutral
24714,the us has shown unwavering support for israel on gaza not letting the iran missile attacks escalate into a full fledged conflict may be a return of favour washington demanded and not requested from israel,Neutral
24715,ofcourse who doesn t want to see israel and usa nuked go iran and russia,Anger
24716,a young student in removes the photo of ruhollah khomeini founder of the islamic republic regime from her school textbook and replaces it with an image of his imperial majesty mohammad reza shah pahlavi the late shahanshah of iran,Love
24717,don t be fooled jews obama and his marxist disciples are running the whitehouse and they hate israel and cinta to appease hamas and the mullahs of iran,Anger
24718,iran declared a war upon and its responsible for what s going to happen next,Anger
24719,they sent a door knocker now that the mullahs know that israel can strike deep inside iran with precision unmatched by anything in iran s arsenal hopefully they ll follow the smart path and hold back further efforts in destroying the jewish state,Fear
24720,english when you destroy america israel will also be destroyed behind all these demonstrations are globalists of the global left the shah of iran said years ago to be afraid of the red communist and black radical muslim union and you understood that,Fear
24721,israel has succeeded to avoid a palestinian state since the oslo accords but now that iran and us are allies and the hamas proxies are going to turn israel into a lebanon iraq syria israel needs to ignore the us and fight to the death to avoid this fate,Fear
24722,israel shows iran it can strike deep in its nuclear heartland,Fear
24723,so you fully support the military industrial complex and american on american wars via brox like the israel vs iran and gaza wars that cost millions of life s around the world you don t think those american jobs could be used on border security and american infrastructure,Anger
24724,video iran demonstrated power against israel khamenei says reuters,Fear
24725,is this a joke after weeks of tension israel sent a missile to iran iran attacked israel the week before with hundreds of missiles including ballistic missiles and unmanned planes they all hit israel at the same time your bias is horrendous,Anger
24726,reacts to israel s retaliatory strikes against iran,Neutral
24727,israel attacked iran as you well know,Fear
24728,they say retaliated only for attack on its consulate well oke then why israel spares consulates of all muslim countries amp only targeted iran s bcz even israel is not that mad in shia hatred to not know that behind every bullet fired by hamas is sayyid jawad naqvi h,Anger
24729,yeah on jimmy dore you said there were only options in israel s response to iran look how that worked out,Anger
24730,it s been over months dead mostly children aid workers being killed israel starting a war with iran civilians being snipped trying to retrieve aid carpet bombing hospitals longer functioning amp they gave israel billion dollars in emergency aid,Sad
24731,also israel is behind this war against russia with jew ukrainian mafia ihor kolomoisky put jewboy zelensky in power nd ziojews power inusa eu blackmailed the goverment epstein all to punish russia for saving syria and alliance with iran that brought iranian soldiers to israel borders,Skipped due to content policy
24732,by all appearances both israel and iran have concluded their back and forth joins on forbes newsroom to discuss the israeli attack on iran,Neutral
24733,there are now claims that israel has destroyed iran s s radar system installed at the th tactical airbase in isfahan during the suspected strike on april the system is used to defend natanz nuclear facility images and the claim need further verification,Fear
24734,iran s supreme leader ayatollah ali khamenei has praised the country s armed forces for their success after tehran launched a retaliatory attack on israel last week,Fear
24735,ma am predicts iran israel war won t stop infact it will continue till and beyond and india will have to take side in,Fear
24736,a piece of article published by iran s strategic council for foreign relations reveals the number of iranian weapons used in april strike on israel was ballistic missiles drones cruise missiles,Neutral
24737,biden has abandoned israel while iran announces death to america and is building a new nuclear facility god is judging america that is why we are falling thanks to obiden we are seeing prophecy fulfilled,Anger
24738,they don t want to let facts get in the way of a good story though it s oke though they can continue to pretend they won amp it was a terrible blow to israel amp that israel s response was just pathetic amp iran is simply amazing amp not beating up women for showing a bit of hair,Anger
24739,borrowed a clip from for this segment for a different perspective on what s going on between israel and iran palestine check this episode out,Neutral
24740,candace owens you take that flag down right now if you re going to post a flag it has to be israeli or ukrainian tucker carlson alex jones ben shapiro trump biden mtg massey weiss joe rogan iran russia ukraine israel gaza yemen houthis fbi cia,Anger
24741,since years anybody told you that iran bought weapons from israel in as iran was under weapons embargo but not saddam,Neutral
24742,just picture it what if an israeli toy drone managed to infiltrate an iranian air defense station near nuclear facilities in the middle of iran now consider the potential outcome if the idf wasn t deploying mere toys,Fear
24743,wtf this idiocracy is what our taxpayer money pays for you want to aid hamas terrorist death cult amp insure that they hold on to hostages longer and punish israel instead this reeks of bribes from qatar iran muslim nations,Anger
24744,israel s use of the rampage missile in targeting iranian air defenses near the natanz nuclear site underscores the escalating tensions in the region read more on,Fear
24745,if you read the post the protesters are celebrating october they also celebrated when iran attacked israel learn to read shitty shishito,Anger
24746,i hate iran hope iran destroy soon israel,Anger
24747,israel committed the difficult job for the benefits of the world by destroying the nuclear facility of iraq saddam hussein and syria iran with nuclear weapons is very dangerous for the world,Fear
24748,fuhrer ursula telepon der leyen but germans protesting in german for palestinians will never be forgotten censorship and crackdown commenced shortly afterwards china india canada iran france us uk israel,Fear
24749,the great awakening worldwide war brings peace israel is completely controlled iran s government must cease to exist team vs clowns in america patriotism serves well treason doesn t pay well in the end prayers produce righteousness military force produces pain pakai,Anger
24750,israel is the one that s going to get bent next time they try something with iran laugh out loud,Anger
24751,israel committed the difficult job for the benefits of the world by destroying the nuclear facility of iraq saddam hussein and syria iran with nuclear weapons is very dangerous for the world,Fear
24752,i guess it is israel s way of telling the iranians they can destroy irans nuclear facilities if they decide to and the next time iran hits israel directly israel will strip those facilities of their defenses and then destroy them,Fear
24753,israel committed the difficult job for the benefits of the world by destroying the nuclear facility of iraq saddam hussein and syria iran with nuclear weapons is very dangerous for the world,Fear
24754,israel demonstrated its military dominance over adversary iran in its apparent precision strikes that hit near military and nuclear targets deep in the heart of the country meeting little significant challenge from iran s defenses access for the story,Fear
24755,other countries indian people can understand us and israel bcz we in countries are dealing with islamist fundamentalists india is the only country beside iran in this region which has a natural nation_state we have a huge potential for various relations but its very,Neutral
24756,positions when mercury was in retrograde because price action may not be sustainable this recent decline has been in mercury retrograde so has iran israel conflict one can laugh at astro finance until one understands how much research supports considering its impact world,Fear
24757,russia is wrong continuing to attack the ukrainian civilian population supporting iran in its attack on israel directly or through the terrorist groups houties hamas and hezbollah encouraging illegal emigration to poland etc is what exacerbates the crisis,Anger
24758,israel used a rampage missile in its strike on iran israeli media reported the supersonic missile is designed to strike ground targets such as military bases its manufacturer describes it as a long range air to ground missile israel used a long range supersonic missile,Neutral
24759,did israel first attack iran or iran attack israel first who can help me with the answer,Neutral
24760,hasan amp aoc are opportunists hasan is so bad that even msnbc got rid of him recently the house passed a resolution condemning iran s attack on israel by a large margin aoc voted against it iran but sure give her a platform,Anger
24761,so israel gaza had footage israel iran had footage,Neutral
24762,the apartheid israel s colonial regime will never beat the islamic republic of iran,Anger
24763,israel is just better than iran,Anger
24764,without mama america ur little settlement which is called israel would never have existed look how you attacked iran s embassy which is according to un law is unacceptable to attack other nation s sovereignty and when iran retaliate you go out there and ask for help from us,Anger
24765,sure if you want to see israel alone without us involvement that s fine a holds barred conflict would result in the end of palestine and iran what you ve seen is israel s restraint in the face of international pressure because islamic radicals are so fucking weak,Anger
24766,israel amp iran are aligned in subverting baathist arab nationalism this corners traditionalist autocratic sunni states destroys secular autocracies who supported the palestinian cause is the world a safer place china has benefitted but who else certainly not the usa amp europe,Fear
24767,laugh out loud iran didn t strike fear in israel,Neutral
24768,scott ritter israel is losing this war and iran will destroy the idf on via,Fear
24769,iran israel conflict threatens oil shipping in hormuz,Fear
24770,that s exactly what i m saying is israel is at war like it or not that s why they are pushing forward against iran it s not that they want to do this,Fear
24771,obviously the us and israel are intentionally provoking iran in an attempt to escalate the tension and pakai ww break out the world must unite to regulate these unlawful rogue countries of the us amp israel,Fear
24772,because dude normal people don t care about this tahi iran israel palestinr and all those arab countries have bickered forever iran used palestine as a proxy one over there likes palestinians because iran turns them into terrorists do some research,Anger
24773,reports israel used locally made rampage missile to strike targets in iran,Neutral
24774,obama complicated health insurance gave money to iran they used it in israel helped hillary hatch the russian hoax and he will not go away,Anger
24775,why does israel want iran attacked,Fear
24776,would like the congresswoman to pakai a list of the weekly condemnation the administration has israel and compare it to iran thank you please ask congress where is the department of justice when you see obvious hate crimes in front of columbia university when you,Anger
24777,how many iranian want to see again king of iran reza pahlavi retweet for support,Fear
24778,every time an iranian proxy attacks israel israel should eliminate then go after iran,Anger
24779,ronald reagan just saved israel from iran s attack,Joy
24780,while the world is busy to focus about the tensions between and the regime in iran uses this to continue with mass executions the iranian resistance reports,Fear
24781,remember it is obama s goal to separate israel from the us and have iran rule the mideast biden regime set to sanction idf unit while sending billions to hamas funding iran,Anger
24782,iran bombed military targets and one got killed or injured israel targets civilians and has killed over of which are children and injured over stop making out israel is the victim,Anger
24783,oliver s rabid rant against israel this evening is full of made up bollox this is the sort of empty headed crap i would expect from iran tv or russia today,Anger
24784,gaza death toll passes as israel and iran missile strikes grab global attention,Anger
24785,why are funding anyone we should go to war with russia and after we win we can control ukraine and israel should destroy iran and steal their oil,Anger
24786,on april we iranians announced to the world that it wasn t iran but the islamic republic that fired hundreds of missiles and drones on israel today we say israel did not counterattack iran it counterattacked the islamic republic,Fear
24787,where is your tweet when iran send hundreds of rockets into israel,Anger
24788,mp join george for the with guests col live p bst a pdt p edt,Neutral
24789,so bored today i thought they would have a robust discussion on the news about israel and iran but nope,Sad
24790,don t allow people like and others to insult your intelligence what a difference less than years can pakai,Anger
24791,so this doesn t apply to gaza israel or iran,Anger
24792,massive airstrike iran once again witnessed the true power of israel today in iraq,Fear
24793,given how cheaply iran just exposed israel s multi billion dollar iron dome it s probably not worth it anyway,Fear
24794,had israel had saudi or iran amout of petroleum china would say nothing and would bomb the houthis,Fear
24795,breaking iran israel conflict ayatollah says number of missiles is a trivial issue bloomberg,Fear
24796,you do remember the israeli terror regime has killing thousands of innocent men women and children in gaza you do know israel bombed iran s embassy before they struck back selective memory might be normal for politicians but not for the rest of us,Anger
24797,this is why country like iran has a valid reason to hate israel,Anger
24798,b friday if iran hasn t respond back as a retaliation against israel since time is running out on finishing up consulting with its anti hegemonic partners then it will be sending a clear message of defeatedness since the package of us aid is countering in geopolitics,Fear
24799,reports israel used locally made rampage missile to strike targets in iran,Neutral
24800,ain t israel suppose to retaliate on iran,Fear
24801,israeli strike on iran damaged russian supplied radar system united with israel,Neutral
24802,i think this loon forgets that us holds israel s purse string we saw their weakness when they were limited by us to hit iran which resulted in drones even ben gvir said lame,Anger
24803,iran and iraq are stable now much more so than most sunni countries syria is partially occupied by the us turkey and israel yemen is still under attack by saudi arabia aor countries are war torn shitholes because the americans insist that they must be,Anger
24804,iran would nevwr have attacked had israel not attacked them forst you know it but as a zionist you prefer to peddle lies as usual,Anger
24805,checkmate for iranians israel one night turned iran s military infrastr via,Anger
24806,breaking news israel secret service mossad blows up iran military base,Fear
24807,because abdullah arabs are quiet when real genocides take place they said nothing when saddam started iran iraq war costing a million people their lives when saddam killed kurdish civilians in halabje arabs are quiet when its not about israel,Anger
24808,israel first attacked iran s embassy which called for retaliation by iran get the story straight,Anger
24809,the pm of israel only has one goal in mind and that is to stay out of jail and by starting a war with iran he will stay the pm he has intention of doing anything for the people of gaza this is what dictators do,Anger
24810,israel doesn t want to have to do this they would rather not do it at all but they have to because there is guarantee that iran won t just do this again to them or anyone else please do not pakai things up because you don t understand who the hell wants to go to war,Fear
24811,i mean what did people except s systems can t even protect russia for garage diy cheaply made ukrainian drones suppose to stop israeli cruise missiles even s s wont be able to defend iran but we ve seen how effective israel s air defense grid has performed,Fear
24812,europe needs to wake up and face the iran threat says israel s president,Fear
24813,iran just hid their destruction inflicted by israel to save face and not to be expected to escalate again,Fear
24814,iran s supreme leader thanks armed forces for israel attack rt world news ayatollah ali khamenei has praised the recent operation by saying it demonstrated the country s resolve the latest attack on targets in is,Anger
24815,iran is capable of giving israel a befitting match,Neutral
24816,pursuit of peace in the shadow of war via,Neutral
24817,pehla ka scheduled visit hai before the iran and israel tensions,Neutral
24818,read china s scenarios for invading taiwan could be altered following iran s failed attack on israel report says on smartnews,Neutral
24819,do you condemn both israel and iran jackson,Neutral
24820,iran s supreme leader dismissed any discussion of whether tehran s unprecedented drone and missile attack on israel hit anything there a tacit acknowledgment that despite launching an assault few projectiles actually made through to their targets,Fear
24821,iran s supreme leader said sunday that only a few of their missiles actually made it to their targets during their attack on israel last week full story,Fear
24822,good work congressman any in gaza is a terrorist front so our tax dollars are going to gaza hamas iran israel and ukraine i am oke with israel but i want my tax money back how can our own elected officials destroy our country you are the only one who says thanks,Anger
24823,i wish israel can pakai another oopsie so iran can discipline them keep gaza in your duas all eyes on rafah and masjidul al aqsa,Anger
24824,with the operation of promise sadegh israel realized that it should not threaten iran,Fear
24825,given all we have been witnessing and hearing lately can you imagine a world where and are part of a regional alliance actually this ostensibly impossible scenario was one day the norm aon why and how it went down the drain of,Neutral
24826,larry johnson said there s something very strange going on days after th retaliation by iran for embassy bombing on th israel announces it will respond and mentions damage to it s dimona nuclear research facility,Fear
24827,the duran iran and israel at war seyed mohammad marandi alexander mercouris amp glenn diesen video,Fear
24828,if you have posted any content related to the ukraine russia or israel iran conflicts what is your revenue status this is a community post only community members can reply,Neutral
24829,i ask iran to improve the accuracy of their missiles because instead of taking the flight path of west to israel few missiles have landed pakistan in east on the hearts of monafiqeen sayyid jawad naqvi h muslim unity amp solidarity conference nawabshah sindh april,Fear
24830,biden agreed to let israel bomb rafah and in return israel doesn t respond to the bombings by iran democrats have to go,Anger
24831,israel s careful strike against iran,Fear
24832,the rest of jihad nations like russia china north korea etc should learn a lesson and trust not on their deceptic missiles and s defense system from iran devastated and humiliated by israel if not the same would happen to them by eu nato us,Anger
24833,massive airstrike iran once again witnessed the true power of israel to via,Fear
24834,should be good as long as bitcoin does not puke with israel and iran settling in next step is fomc on may,Neutral
24835,laugh out loud what military power iran fired uavs and missiles at israel only got through causing very little damage last thursday night israeli warplanes knocked out radars and missile batteries deep inside iran meanwhile iran was busy firing at toy drones,Anger
24836,iran israel won t escalate both parties amp others know best not to endanger copious oil amp lng shipping thru strait of hormuz because china says so they don t have either just coal duh,Neutral
24837,s khamenei hails military action on missile hitting targets secondary i watch,Anger
24838,there is a reason why iran has weak air defenses because they face few threats and never needed them because of iran s wars by proxy israel has great air defenses sometimes a few details paints the picture,Fear
24839,don t talk bullshit iran has reason to attack europe instead i am convinced that if he had the slightest interest you would be the ones capable of attacking europe it is now clear that you are the people chosen by the devil,Anger
24840,israel is behind this war against russia with jew ukrainian mafia ihor kolomoisky put jewboy zelensky in power and ziojews power in usa eu blackmailed the goverment epstein all to punish russia for saving syria and alliance with iran that brought iranian soldiers to israel borders,Skipped due to content policy
24841,update the latest attack on targets in israel conducted by iran s armed forces has demonstrated the nation s resolve according to the islamic republic s supreme leader ayatollah khamenei as cited by irna news agency speaking with a group of military commanders in the,Fear
24842,ceasefire now stop arming israel war with iran demand accountability protest outside of lakewood city hall pm image tacoma democratic socialists of america logo handshake with rose,Fear
24843,we are looking at a very different advanced level of thinking giving weapons air cover money and veto support while forcing israel to refrain from attacking iran abstaining from unsc ceasefire resolution and sanctioning the idf s netzah yehuda battalion show a dynamic,Anger
24844,s supreme leader tacitly acknowledges that tehran hit little in its attack on,Neutral
24845,supreme leader khamenei says iran demonstrated its power against israel everyone knows it s rubbish cruel israel shouldn t have struck on his birthday israel enjoy your passover,Anger
24846,breaking live updates israel hamas war west bank violence tensions with iran cnn,Fear
24847,how do you feel just lying like you do paid by iran israel is an enemy to all people including the us israel has a history of killing us citizens including the uss liberty attack,Anger
24848,the special missile used to attack iran iranian bases were hit with the missile developed by israel,Fear
24849,exo atmospheric hypersonic missiles go up at well over mach up to the limts of space then come back down the most recent attack from iran to israel proved that the us is able to stop missiles before their come back down phase,Fear
24850,israel hamas conflict west bank violence tensions with iran,Fear
24851,bomb iran and gaza nobody will miss them but you woke losers,Skipped due to content policy
24852,i bet iran is regretting their relationship with russia after israel flew in and blew up the defense system so much for russian equipment or intelligence,Anger
24853,i can t see where ukraine is of any strategic significance to the kamu s whereas israel is a firewall against iran and taiwan is a firewall against china,Neutral
24854,because it is an organization created by israel,Anger
24855,iran s supreme leader praises armed forces attack on israel,Anger
24856,only iran can give a befitting reply to israel agree,Fear
